trial,action,reward,q0,q1,q2
149,0,3.62765835502081,4.845727890207336,4.805977955412926,1.6152997723684737
150,0,4.384682934711449,4.799623394657748,4.805977955412926,1.6152997723684737
151,1,6.664795751147074,4.799623394657748,4.991859734986341,1.6152997723684737
152,1,7.9020193950211,4.799623394657748,5.282875700989817,1.6152997723684737
153,1,6.9826036726329495,4.799623394657748,5.452848498154131,1.6152997723684737
154,1,7.334520017558748,4.799623394657748,5.641015650094593,1.6152997723684737
155,1,8.000158714604147,4.799623394657748,5.876929956545548,1.6152997723684737
156,0,4.4806209900981475,4.7677231542017875,5.876929956545548,1.6152997723684737
157,1,4.2586140526023275,4.7677231542017875,5.715098366151226,1.6152997723684737
158,1,5.682192345073901,4.7677231542017875,5.711807764043494,1.6152997723684737
159,1,8.08919046771426,4.7677231542017875,5.94954603441057,1.6152997723684737
160,1,8.628343000601568,4.7677231542017875,6.21742573102967,1.6152997723684737
161,1,8.050613268631478,4.7677231542017875,6.4007444847898505,1.6152997723684737
162,1,8.341422241427576,4.7677231542017875,6.594812260453623,1.6152997723684737
163,1,10.01354292825855,4.7677231542017875,6.936685327234116,1.6152997723684737
164,1,9.573634341762741,4.7677231542017875,7.200380228686979,1.6152997723684737
165,1,7.020243218965613,4.7677231542017875,7.1823665277148425,1.6152997723684737
166,1,8.065162836948002,4.7677231542017875,7.270646158638159,1.6152997723684737
167,1,7.299777601312319,4.7677231542017875,7.273559302905575,1.6152997723684737
168,1,7.949425186594457,4.7677231542017875,7.341145891274463,1.6152997723684737
169,1,7.176805856112715,4.7677231542017875,7.324711887758288,1.6152997723684737
170,1,7.4270757123467295,4.7677231542017875,7.334948270217132,1.6152997723684737
171,1,8.036527117781056,4.7677231542017875,7.405106154973525,1.6152997723684737
172,1,7.684794862771912,4.7677231542017875,7.4330750257533635,1.6152997723684737
173,1,9.749384571469928,4.7677231542017875,7.66470598032502,1.6152997723684737
174,1,9.01099270980155,4.7677231542017875,7.799334653272673,1.6152997723684737
175,1,7.055449348888365,4.7677231542017875,7.724946122834242,1.6152997723684737
176,2,3.6995883917265497,4.7677231542017875,7.724946122834242,1.8237286343042813
177,1,7.43085305755767,4.7677231542017875,7.695536816306586,1.8237286343042813
178,1,7.936421627398197,4.7677231542017875,7.719625297415747,1.8237286343042813
179,2,2.3586249059748954,4.7677231542017875,7.719625297415747,1.8772182614713429
